plate_number,brand,model,department_id,standard_fuel_per_100km,usage_date,daily_km,fuel_liters
07 AAA 079,Peugeot,Fluence,4,7.76,2024-03-16,169,12.54
07 AAA 079,Peugeot,Fluence,4,7.76,2024-03-17,145,12.17
07 AAA 079,Peugeot,Fluence,4,7.76,2024-03-18,168,19.04
07 AAA 079,Peugeot,Fluence,4,7.76,2024-03-19,124,12.16
07 AAA 079,Peugeot,Fluence,4,7.76,2024-03-20,194,22.27
07 AAA 079,Peugeot,Fluence,4,7.76,2024-03-21,106,6.6
07 AAA 079,Peugeot,Fluence,4,7.76,2024-03-22,41,4.62
07 AAA 079,Peugeot,Fluence,4,7.76,2024-03-23,54,5.54
07 AAA 079,Peugeot,Fluence,4,7.76,2024-03-24,54,5.93
07 AAA 079,Peugeot,Fluence,4,7.76,2024-03-25,198,13.92
07 AAA 079,Peugeot,Fluence,4,7.76,2024-03-26,46,3.94
07 AAA 079,Peugeot,Fluence,4,7.76,2024-03-27,123,7.87
07 AAA 079,Peugeot,Fluence,4,7.76,2024-03-28,80,5.47
07 AAA 079,Peugeot,Fluence,4,7.76,2024-03-29,195,18.28
07 AAA 079,Peugeot,Fluence,4,7.76,2024-03-30,187,12.27
07 AAA 079,Peugeot,Fluence,4,7.76,2024-03-31,98,7.34
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-01,290,33.17
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-02,222,23.78
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-03,255,20.69
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-04,95,7.88
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-05,276,17.41
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-06,201,17.08
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-07,230,20.55
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-08,125,9.93
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-09,111,8.37
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-10,245,20.17
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-11,51,4.65
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-12,43,4.07
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-13,170,12.25
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-14,280,26.25
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-15,293,22.06
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-16,233,18.71
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-17,180,16.59
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-18,139,13.26
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-19,143,14.71
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-20,300,22.35
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-21,175,10.96
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-22,184,20.33
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-23,100,6.6
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-24,176,16.53
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-25,132,10.16
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-26,284,17.76
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-27,161,13.63
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-28,230,17.87
07 AAA 079,Peugeot,Fluence,4,7.76,2024-04-29,156,15.02
07 AAA 080,Ford,Doblo,1,12.15,2024-01-01,207,25.97
07 AAA 080,Ford,Doblo,1,12.15,2024-01-02,98,16.04
07 AAA 080,Ford,Doblo,1,12.15,2024-01-03,202,21.53
07 AAA 080,Ford,Doblo,1,12.15,2024-01-04,73,12.97
07 AAA 080,Ford,Doblo,1,12.15,2024-01-05,245,31.73
07 AAA 080,Ford,Doblo,1,12.15,2024-01-06,184,30.03
07 AAA 080,Ford,Doblo,1,12.15,2024-01-07,98,10.25
07 AAA 080,Ford,Doblo,1,12.15,2024-01-08,287,41.45
07 AAA 080,Ford,Doblo,1,12.15,2024-01-09,258,34.01
07 AAA 080,Ford,Doblo,1,12.15,2024-01-10,276,44.32
07 AAA 080,Ford,Doblo,1,12.15,2024-01-11,207,35.94
07 AAA 080,Ford,Doblo,1,12.15,2024-01-12,116,14.51
07 AAA 080,Ford,Doblo,1,12.15,2024-01-13,198,25.11
07 AAA 080,Ford,Doblo,1,12.15,2024-01-14,148,22.15
07 AAA 080,Ford,Doblo,1,12.15,2024-01-15,82,11.86
07 AAA 080,Ford,Doblo,1,12.15,2024-01-16,286,33.91
07 AAA 080,Ford,Doblo,1,12.15,2024-01-17,179,25.16
07 AAA 080,Ford,Doblo,1,12.15,2024-01-18,88,11.35
07 AAA 080,Ford,Doblo,1,12.15,2024-01-19,79,11.58
07 AAA 080,Ford,Doblo,1,12.15,2024-01-20,204,35.73
07 AAA 080,Ford,Doblo,1,12.15,2024-01-21,180,23.08
07 AAA 080,Ford,Doblo,1,12.15,2024-01-22,68,9.07
07 AAA 080,Ford,Doblo,1,12.15,2024-01-23,245,30.9
07 AAA 080,Ford,Doblo,1,12.15,2024-01-24,57,10.08
07 AAA 080,Ford,Doblo,1,12.15,2024-01-25,273,42.2
07 AAA 080,Ford,Doblo,1,12.15,2024-01-26,69,11.89
07 AAA 080,Ford,Doblo,1,12.15,2024-01-27,271,49.06
07 AAA 080,Ford,Doblo,1,12.15,2024-01-28,41,5.01
07 AAA 080,Ford,Doblo,1,12.15,2024-01-29,160,23.74
07 AAA 080,Ford,Doblo,1,12.15,2024-01-30,201,26.5
07 AAA 080,Ford,Doblo,1,12.15,2024-01-31,160,20.5
07 AAA 080,Ford,Doblo,1,12.15,2024-02-01,123,15.43
07 AAA 080,Ford,Doblo,1,12.15,2024-02-02,263,31.31
07 AAA 080,Ford,Doblo,1,12.15,2024-02-03,77,10.98
07 AAA 080,Ford,Doblo,1,12.15,2024-02-04,159,19.08
07 AAA 080,Ford,Doblo,1,12.15,2024-02-05,206,33.63
07 AAA 080,Ford,Doblo,1,12.15,2024-02-06,264,43.01
07 AAA 080,Ford,Doblo,1,12.15,2024-02-07,199,22.13
07 AAA 080,Ford,Doblo,1,12.15,2024-02-08,105,14.15
07 AAA 080,Ford,Doblo,1,12.15,2024-02-09,92,10.71
07 AAA 080,Ford,Doblo,1,12.15,2024-02-10,46,7.31
07 AAA 080,Ford,Doblo,1,12.15,2024-02-11,102,16.25
07 AAA 080,Ford,Doblo,1,12.15,2024-02-12,213,36.62
07 AAA 080,Ford,Doblo,1,12.15,2024-02-13,280,29.61
07 AAA 080,Ford,Doblo,1,12.15,2024-02-14,169,20.84
07 AAA 080,Ford,Doblo,1,12.15,2024-02-15,145,17.36
07 AAA 080,Ford,Doblo,1,12.15,2024-02-16,120,21.12
07 AAA 080,Ford,Doblo,1,12.15,2024-02-17,201,23.2
07 AAA 080,Ford,Doblo,1,12.15,2024-02-18,236,36.02
07 AAA 080,Ford,Doblo,1,12.15,2024-02-19,260,46.57
07 AAA 080,Ford,Doblo,1,12.15,2024-02-20,112,19.91
07 AAA 080,Ford,Doblo,1,12.15,2024-02-21,143,15.88
07 AAA 080,Ford,Doblo,1,12.15,2024-02-22,147,17.13
07 AAA 080,Ford,Doblo,1,12.15,2024-02-23,154,16.75
07 AAA 080,Ford,Doblo,1,12.15,2024-02-24,52,5.2
07 AAA 080,Ford,Doblo,1,12.15,2024-02-25,134,20.2
07 AAA 080,Ford,Doblo,1,12.15,2024-02-26,69,8.4
07 AAA 080,Ford,Doblo,1,12.15,2024-02-27,44,4.77
07 AAA 080,Ford,Doblo,1,12.15,2024-02-28,298,33.58
07 AAA 080,Ford,Doblo,1,12.15,2024-02-29,94,11.87
07 AAA 080,Ford,Doblo,1,12.15,2024-03-01,90,11.21
07 AAA 080,Ford,Doblo,1,12.15,2024-03-02,94,15.72
07 AAA 080,Ford,Doblo,1,12.15,2024-03-03,94,15.24
07 AAA 080,Ford,Doblo,1,12.15,2024-03-04,264,34.0
07 AAA 080,Ford,Doblo,1,12.15,2024-03-05,206,31.19
07 AAA 080,Ford,Doblo,1,12.15,2024-03-06,109,15.47
07 AAA 080,Ford,Doblo,1,12.15,2024-03-07,253,41.4
07 AAA 080,Ford,Doblo,1,12.15,2024-03-08,207,22.0
07 AAA 080,Ford,Doblo,1,12.15,2024-03-09,53,7.35
07 AAA 080,Ford,Doblo,1,12.15,2024-03-10,123,12.5
07 AAA 080,Ford,Doblo,1,12.15,2024-03-11,123,20.87
07 AAA 080,Ford,Doblo,1,12.15,2024-03-12,43,4.39
07 AAA 080,Ford,Doblo,1,12.15,2024-03-13,60,9.52
07 AAA 080,Ford,Doblo,1,12.15,2024-03-14,178,25.49
07 AAA 080,Ford,Doblo,1,12.15,2024-03-15,98,13.93
07 AAA 080,Ford,Doblo,1,12.15,2024-03-16,111,12.87
07 AAA 080,Ford,Doblo,1,12.15,2024-03-17,50,8.24
07 AAA 080,Ford,Doblo,1,12.15,2024-03-18,257,38.11
07 AAA 080,Ford,Doblo,1,12.15,2024-03-19,142,15.34
07 AAA 080,Ford,Doblo,1,12.15,2024-03-20,122,17.43
07 AAA 080,Ford,Doblo,1,12.15,2024-03-21,266,42.61
07 AAA 080,Ford,Doblo,1,12.15,2024-03-22,251,36.74
07 AAA 080,Ford,Doblo,1,12.15,2024-03-23,41,4.91
07 AAA 080,Ford,Doblo,1,12.15,2024-03-24,44,6.29
07 AAA 080,Ford,Doblo,1,12.15,2024-03-25,46,4.64
07 AAA 080,Ford,Doblo,1,12.15,2024-03-26,262,34.1
07 AAA 080,Ford,Doblo,1,12.15,2024-03-27,279,27.22
07 AAA 080,Ford,Doblo,1,12.15,2024-03-28,100,16.76
07 AAA 080,Ford,Doblo,1,12.15,2024-03-29,192,31.79
07 AAA 080,Ford,Doblo,1,12.15,2024-03-30,133,22.46
07 AAA 080,Ford,Doblo,1,12.15,2024-03-31,156,24.09
07 AAA 080,Ford,Doblo,1,12.15,2024-04-01,57,8.89
07 AAA 080,Ford,Doblo,1,12.15,2024-04-02,108,12.55
07 AAA 080,Ford,Doblo,1,12.15,2024-04-03,217,29.94
07 AAA 080,Ford,Doblo,1,12.15,2024-04-04,210,23.58
07 AAA 080,Ford,Doblo,1,12.15,2024-04-05,300,50.4
07 AAA 080,Ford,Doblo,1,12.15,2024-04-06,193,30.29
07 AAA 080,Ford,Doblo,1,12.15,2024-04-07,82,9.15
07 AAA 080,Ford,Doblo,1,12.15,2024-04-08,252,43.52
07 AAA 080,Ford,Doblo,1,12.15,2024-04-09,200,19.82
07 AAA 080,Ford,Doblo,1,12.15,2024-04-10,116,11.71
07 AAA 080,Ford,Doblo,1,12.15,2024-04-11,147,18.83
07 AAA 080,Ford,Doblo,1,12.15,2024-04-12,280,44.2
07 AAA 080,Ford,Doblo,1,12.15,2024-04-13,125,20.45
07 AAA 080,Ford,Doblo,1,12.15,2024-04-14,149,18.71
07 AAA 080,Ford,Doblo,1,12.15,2024-04-15,122,11.92
07 AAA 080,Ford,Doblo,1,12.15,2024-04-16,148,15.99
07 AAA 080,Ford,Doblo,1,12.15,2024-04-17,132,23.41
07 AAA 080,Ford,Doblo,1,12.15,2024-04-18,149,18.68
07 AAA 080,Ford,Doblo,1,12.15,2024-04-19,268,40.65
07 AAA 080,Ford,Doblo,1,12.15,2024-04-20,157,24.8
07 AAA 080,Ford,Doblo,1,12.15,2024-04-21,84,11.6
07 AAA 080,Ford,Doblo,1,12.15,2024-04-22,249,24.44
07 AAA 080,Ford,Doblo,1,12.15,2024-04-23,116,19.28
07 AAA 080,Ford,Doblo,1,12.15,2024-04-24,209,31.51
07 AAA 080,Ford,Doblo,1,12.15,2024-04-25,86,9.01
07 AAA 080,Ford,Doblo,1,12.15,2024-04-26,225,36.5
07 AAA 080,Ford,Doblo,1,12.15,2024-04-27,128,13.74
07 AAA 080,Ford,Doblo,1,12.15,2024-04-28,157,20.96
07 AAA 080,Ford,Doblo,1,12.15,2024-04-29,134,19.78
07 AAA 081,Fiat,Atego,4,7.27,2024-01-01,130,12.88
07 AAA 081,Fiat,Atego,4,7.27,2024-01-02,289,19.55
07 AAA 081,Fiat,Atego,4,7.27,2024-01-03,207,12.62
07 AAA 081,Fiat,Atego,4,7.27,2024-01-04,94,9.94
07 AAA 081,Fiat,Atego,4,7.27,2024-01-05,214,13.61
07 AAA 081,Fiat,Atego,4,7.27,2024-01-06,286,29.09
07 AAA 081,Fiat,Atego,4,7.27,2024-01-07,185,13.32
07 AAA 081,Fiat,Atego,4,7.27,2024-01-08,239,20.27
07 AAA 081,Fiat,Atego,4,7.27,2024-01-09,153,15.52
07 AAA 081,Fiat,Atego,4,7.27,2024-01-10,162,15.63
07 AAA 081,Fiat,Atego,4,7.27,2024-01-11,299,30.61
07 AAA 081,Fiat,Atego,4,7.27,2024-01-12,210,22.66
07 AAA 081,Fiat,Atego,4,7.27,2024-01-13,251,21.06
07 AAA 081,Fiat,Atego,4,7.27,2024-01-14,46,4.99
07 AAA 081,Fiat,Atego,4,7.27,2024-01-15,122,12.04
07 AAA 081,Fiat,Atego,4,7.27,2024-01-16,275,26.64
07 AAA 081,Fiat,Atego,4,7.27,2024-01-17,235,23.76
07 AAA 081,Fiat,Atego,4,7.27,2024-01-18,203,16.17
07 AAA 081,Fiat,Atego,4,7.27,2024-01-19,272,25.09
07 AAA 081,Fiat,Atego,4,7.27,2024-01-20,90,7.71
07 AAA 081,Fiat,Atego,4,7.27,2024-01-21,111,7.94
07 AAA 081,Fiat,Atego,4,7.27,2024-01-22,256,27.53
07 AAA 081,Fiat,Atego,4,7.27,2024-01-23,135,13.94
07 AAA 081,Fiat,Atego,4,7.27,2024-01-24,284,29.63
07 AAA 081,Fiat,Atego,4,7.27,2024-01-25,278,19.3
07 AAA 081,Fiat,Atego,4,7.27,2024-01-26,116,12.4
07 AAA 081,Fiat,Atego,4,7.27,2024-01-27,75,6.48
07 AAA 081,Fiat,Atego,4,7.27,2024-01-28,132,13.7
07 AAA 081,Fiat,Atego,4,7.27,2024-01-29,183,17.39
07 AAA 081,Fiat,Atego,4,7.27,2024-01-30,244,20.44
07 AAA 081,Fiat,Atego,4,7.27,2024-01-31,134,12.25
07 AAA 081,Fiat,Atego,4,7.27,2024-02-01,233,14.25
07 AAA 081,Fiat,Atego,4,7.27,2024-02-02,282,23.6
07 AAA 081,Fiat,Atego,4,7.27,2024-02-03,194,19.16
07 AAA 081,Fiat,Atego,4,7.27,2024-02-04,238,22.74
07 AAA 081,Fiat,Atego,4,7.27,2024-02-05,225,19.92
07 AAA 081,Fiat,Atego,4,7.27,2024-02-06,111,10.5
07 AAA 081,Fiat,Atego,4,7.27,2024-02-07,162,10.57
07 AAA 081,Fiat,Atego,4,7.27,2024-02-08,79,8.03
07 AAA 081,Fiat,Atego,4,7.27,2024-02-09,204,19.15
07 AAA 081,Fiat,Atego,4,7.27,2024-02-10,262,27.38
07 AAA 081,Fiat,Atego,4,7.27,2024-02-11,248,16.39
07 AAA 081,Fiat,Atego,4,7.27,2024-02-12,212,13.58
07 AAA 081,Fiat,Atego,4,7.27,2024-02-13,198,20.02
07 AAA 081,Fiat,Atego,4,7.27,2024-02-14,233,18.3
07 AAA 081,Fiat,Atego,4,7.27,2024-02-15,99,10.8
07 AAA 081,Fiat,Atego,4,7.27,2024-02-16,221,17.36
07 AAA 081,Fiat,Atego,4,7.27,2024-02-17,94,9.78
07 AAA 081,Fiat,Atego,4,7.27,2024-02-18,70,5.46
07 AAA 081,Fiat,Atego,4,7.27,2024-02-19,172,12.34
07 AAA 081,Fiat,Atego,4,7.27,2024-02-20,161,14.66
07 AAA 081,Fiat,Atego,4,7.27,2024-02-21,230,18.18
07 AAA 081,Fiat,Atego,4,7.27,2024-02-22,126,10.46
07 AAA 081,Fiat,Atego,4,7.27,2024-02-23,43,3.92
07 AAA 081,Fiat,Atego,4,7.27,2024-02-24,52,4.53
07 AAA 081,Fiat,Atego,4,7.27,2024-02-25,224,16.56
07 AAA 081,Fiat,Atego,4,7.27,2024-02-26,204,15.04
07 AAA 081,Fiat,Atego,4,7.27,2024-02-27,180,18.17
07 AAA 081,Fiat,Atego,4,7.27,2024-02-28,203,12.39
07 AAA 081,Fiat,Atego,4,7.27,2024-02-29,184,17.05
07 AAA 081,Fiat,Atego,4,7.27,2024-03-01,86,5.99
07 AAA 081,Fiat,Atego,4,7.27,2024-03-02,48,3.36
07 AAA 081,Fiat,Atego,4,7.27,2024-03-03,110,9.49
07 AAA 081,Fiat,Atego,4,7.27,2024-03-04,152,12.2
07 AAA 081,Fiat,Atego,4,7.27,2024-03-05,96,9.96
07 AAA 081,Fiat,Atego,4,7.27,2024-03-06,261,18.8
07 AAA 081,Fiat,Atego,4,7.27,2024-03-07,271,17.99
07 AAA 081,Fiat,Atego,4,7.27,2024-03-08,287,23.34
07 AAA 081,Fiat,Atego,4,7.27,2024-03-09,279,26.52
07 AAA 081,Fiat,Atego,4,7.27,2024-03-10,225,23.58
07 AAA 081,Fiat,Atego,4,7.27,2024-03-11,255,24.73
07 AAA 081,Fiat,Atego,4,7.27,2024-03-12,253,17.48
07 AAA 081,Fiat,Atego,4,7.27,2024-03-13,218,13.21
07 AAA 081,Fiat,Atego,4,7.27,2024-03-14,139,10.22
07 AAA 081,Fiat,Atego,4,7.27,2024-03-15,187,15.23
07 AAA 081,Fiat,Atego,4,7.27,2024-03-16,140,9.35
07 AAA 081,Fiat,Atego,4,7.27,2024-03-17,48,5.2
07 AAA 081,Fiat,Atego,4,7.27,2024-03-18,169,18.08
07 AAA 081,Fiat,Atego,4,7.27,2024-03-19,247,22.72
07 AAA 081,Fiat,Atego,4,7.27,2024-03-20,179,18.54
07 AAA 081,Fiat,Atego,4,7.27,2024-03-21,157,12.96
07 AAA 081,Fiat,Atego,4,7.27,2024-03-22,107,10.69
07 AAA 081,Fiat,Atego,4,7.27,2024-03-23,245,15.13
07 AAA 081,Fiat,Atego,4,7.27,2024-03-24,146,11.88
07 AAA 081,Fiat,Atego,4,7.27,2024-03-25,277,21.32
07 AAA 081,Fiat,Atego,4,7.27,2024-03-26,51,3.29
07 AAA 081,Fiat,Atego,4,7.27,2024-03-27,195,18.14
07 AAA 081,Fiat,Atego,4,7.27,2024-03-28,224,19.21
07 AAA 081,Fiat,Atego,4,7.27,2024-03-29,98,7.94
07 AAA 081,Fiat,Atego,4,7.27,2024-03-30,207,14.39
07 AAA 081,Fiat,Atego,4,7.27,2024-03-31,98,9.63
07 AAA 081,Fiat,Atego,4,7.27,2024-04-01,140,13.66
07 AAA 081,Fiat,Atego,4,7.27,2024-04-02,191,11.55
07 AAA 081,Fiat,Atego,4,7.27,2024-04-03,145,10.37
07 AAA 081,Fiat,Atego,4,7.27,2024-04-04,207,17.03
07 AAA 081,Fiat,Atego,4,7.27,2024-04-05,185,20.16
07 AAA 081,Fiat,Atego,4,7.27,2024-04-06,299,21.83
07 AAA 081,Fiat,Atego,4,7.27,2024-04-07,179,15.17
07 AAA 081,Fiat,Atego,4,7.27,2024-04-08,62,4.73
07 AAA 081,Fiat,Atego,4,7.27,2024-04-09,57,5.29
07 AAA 081,Fiat,Atego,4,7.27,2024-04-10,86,6.63
07 AAA 081,Fiat,Atego,4,7.27,2024-04-11,250,27.19
07 AAA 081,Fiat,Atego,4,7.27,2024-04-12,206,18.8
07 AAA 081,Fiat,Atego,4,7.27,2024-04-13,147,11.83
07 AAA 081,Fiat,Atego,4,7.27,2024-04-14,277,21.2
07 AAA 081,Fiat,Atego,4,7.27,2024-04-15,237,22.48
07 AAA 081,Fiat,Atego,4,7.27,2024-04-16,169,9.84
07 AAA 081,Fiat,Atego,4,7.27,2024-04-17,143,9.8
07 AAA 081,Fiat,Atego,4,7.27,2024-04-18,156,11.68
07 AAA 081,Fiat,Atego,4,7.27,2024-04-19,206,12.75
07 AAA 081,Fiat,Atego,4,7.27,2024-04-20,65,6.9
07 AAA 081,Fiat,Atego,4,7.27,2024-04-21,144,11.58
07 AAA 081,Fiat,Atego,4,7.27,2024-04-22,156,14.38
07 AAA 081,Fiat,Atego,4,7.27,2024-04-23,282,28.01
07 AAA 081,Fiat,Atego,4,7.27,2024-04-24,262,17.42
07 AAA 081,Fiat,Atego,4,7.27,2024-04-25,126,13.62
07 AAA 081,Fiat,Atego,4,7.27,2024-04-26,46,3.27
07 AAA 081,Fiat,Atego,4,7.27,2024-04-27,266,19.09
07 AAA 081,Fiat,Atego,4,7.27,2024-04-28,164,15.19
07 AAA 081,Fiat,Atego,4,7.27,2024-04-29,238,21.63
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-01,40,8.62
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-02,223,45.15
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-03,60,19.19
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-04,119,37.41
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-05,297,108.39
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-06,104,34.51
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-07,116,29.65
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-08,286,58.27
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-09,116,39.76
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-10,166,44.77
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-11,132,33.18
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-12,213,61.34
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-13,73,25.28
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-14,75,22.96
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-15,70,18.32
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-16,134,33.42
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-17,127,29.45
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-18,116,24.11
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-19,88,20.29
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-20,141,38.88
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-21,45,14.9
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-22,294,86.43
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-23,70,15.61
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-24,286,65.39
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-25,292,66.78
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-26,92,25.31
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-27,194,60.17
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-28,159,59.32
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-29,68,14.57
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-30,95,25.92
07 AAA 082,Peugeot,Fluence,3,25.08,2024-01-31,289,88.27
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-01,150,51.14
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-02,239,72.03
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-03,149,42.19
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-04,202,48.74
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-05,69,20.62
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-06,283,73.16
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-07,263,76.94
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-08,194,70.23
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-09,244,77.27
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-10,267,53.92
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-11,116,29.22
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-12,253,72.25
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-13,282,73.24
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-14,284,61.25
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-15,88,25.31
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-16,149,34.57
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-17,57,11.81
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-18,147,48.3
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-19,161,57.16
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-20,107,22.0
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-21,42,8.86
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-22,203,44.43
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-23,178,53.12
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-24,220,74.04
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-25,224,50.14
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-26,160,57.54
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-27,184,56.6
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-28,172,47.02
07 AAA 082,Peugeot,Fluence,3,25.08,2024-02-29,171,39.67
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-01,220,55.0
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-02,135,43.4
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-03,102,32.66
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-04,153,45.88
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-05,113,27.34
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-06,183,55.6
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-07,89,18.23
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-08,249,78.21
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-09,40,13.46
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-10,225,61.2
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-11,182,37.41
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-12,252,79.65
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-13,76,18.08
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-14,259,56.22
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-15,171,38.75
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-16,228,50.13
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-17,43,11.02
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-18,214,44.31
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-19,79,15.85
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-20,194,55.18
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-21,204,61.78
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-22,228,60.85
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-23,225,71.31
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-24,160,47.88
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-25,226,66.86
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-26,83,21.24
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-27,242,50.36
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-28,131,41.74
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-29,196,42.67
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-30,229,65.6
07 AAA 082,Peugeot,Fluence,3,25.08,2024-03-31,252,80.27
07 AAA 082,Peugeot,Fluence,3,25.08,2024-04-01,115,35.58
07 AAA 082,Peugeot,Fluence,3,25.08,2024-04-02,182,56.55
07 AAA 082,Peugeot,Fluence,3,25.08,2024-04-03,294,77.49
