plate_number,brand,model,department_id,standard_fuel_per_100km,usage_date,daily_km,fuel_liters
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-03-10,262,73.8
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-03-11,40,14.15
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-03-12,106,28.7
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-03-13,193,48.58
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-03-14,177,63.42
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-03-15,101,30.11
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-03-16,83,18.87
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-03-17,40,10.53
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-03-18,111,22.53
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-03-19,199,66.13
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-03-20,173,58.55
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-03-21,53,18.57
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-03-22,121,35.08
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-03-23,69,22.06
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-03-24,212,53.6
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-03-25,176,60.13
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-03-26,130,47.97
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-03-27,295,83.26
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-03-28,205,42.74
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-03-29,176,49.24
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-03-30,210,77.34
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-03-31,227,63.87
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-01,168,53.49
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-02,284,92.72
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-03,260,51.36
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-04,271,83.8
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-05,267,77.93
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-06,119,33.93
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-07,277,79.55
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-08,69,15.36
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-09,180,42.47
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-10,62,12.81
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-11,204,63.16
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-12,129,36.38
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-13,292,84.4
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-14,189,57.5
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-15,246,52.67
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-16,153,36.01
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-17,115,38.15
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-18,149,54.87
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-19,179,61.45
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-20,282,60.2
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-21,196,59.44
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-22,42,13.24
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-23,52,12.57
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-24,247,74.34
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-25,202,42.09
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-26,171,46.27
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-27,127,46.6
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-28,179,41.11
07 AAA 089,Volkswagen,Boxer,3,24.64,2024-04-29,145,29.81
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-01,124,19.32
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-02,117,17.64
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-03,97,15.61
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-04,226,36.9
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-05,271,29.98
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-06,113,18.1
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-07,196,21.01
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-08,106,13.8
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-09,273,44.15
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-10,229,28.97
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-11,109,19.63
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-12,45,5.7
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-13,192,36.31
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-14,200,38.89
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-15,177,29.34
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-16,86,13.12
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-17,219,27.1
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-18,60,7.2
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-19,239,35.1
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-20,148,24.42
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-21,154,17.52
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-22,99,12.74
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-23,114,15.94
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-24,189,20.04
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-25,169,26.27
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-26,296,39.49
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-27,239,41.54
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-28,107,19.94
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-29,160,20.09
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-30,266,37.17
07 AAA 090,Mercedes,Atego,1,12.98,2024-01-31,44,8.09
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-01,258,45.09
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-02,191,30.1
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-03,49,5.58
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-04,173,21.16
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-05,102,11.51
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-06,247,27.45
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-07,186,26.34
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-08,252,36.05
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-09,151,27.16
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-10,223,40.46
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-11,168,20.41
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-12,159,26.36
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-13,189,22.13
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-14,197,26.78
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-15,86,10.34
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-16,276,34.77
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-17,118,21.0
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-18,121,19.39
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-19,282,41.44
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-20,125,21.83
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-21,122,17.67
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-22,148,21.63
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-23,43,6.3
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-24,210,39.08
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-25,125,15.12
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-26,220,39.9
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-27,134,21.92
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-28,93,10.19
07 AAA 090,Mercedes,Atego,1,12.98,2024-02-29,152,19.31
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-01,238,33.27
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-02,50,6.03
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-03,137,19.95
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-04,192,22.62
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-05,270,52.18
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-06,58,9.93
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-07,62,8.93
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-08,48,7.65
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-09,129,24.73
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-10,213,39.0
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-11,191,24.5
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-12,148,23.63
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-13,44,7.61
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-14,188,30.2
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-15,160,20.9
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-16,150,24.84
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-17,232,32.71
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-18,243,43.7
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-19,278,46.81
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-20,69,8.29
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-21,118,18.14
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-22,145,16.81
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-23,166,26.23
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-24,181,20.27
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-25,292,33.44
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-26,82,8.66
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-27,187,33.83
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-28,129,22.21
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-29,265,34.76
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-30,84,16.21
07 AAA 090,Mercedes,Atego,1,12.98,2024-03-31,53,9.12
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-01,291,45.83
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-02,270,30.0
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-03,40,4.19
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-04,271,42.58
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-05,40,6.17
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-06,175,32.34
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-07,198,34.0
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-08,170,27.13
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-09,127,24.72
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-10,165,30.78
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-11,166,28.97
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-12,179,29.31
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-13,78,13.35
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-14,228,33.39
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-15,110,16.53
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-16,268,45.85
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-17,108,12.68
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-18,121,13.08
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-19,201,23.8
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-20,186,19.8
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-21,284,52.97
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-22,295,42.77
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-23,102,16.46
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-24,104,11.53
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-25,297,51.94
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-26,234,39.24
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-27,157,21.18
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-28,179,34.49
07 AAA 090,Mercedes,Atego,1,12.98,2024-04-29,40,7.05
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-01,139,11.73
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-02,122,13.28
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-03,248,24.14
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-04,54,6.35
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-05,140,11.24
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-06,216,14.52
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-07,165,11.59
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-08,212,13.88
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-09,57,5.18
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-10,292,18.86
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-11,199,14.93
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-12,293,25.61
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-13,215,23.9
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-14,55,6.23
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-15,185,16.42
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-16,226,24.99
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-17,190,15.61
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-18,131,13.15
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-19,138,10.1
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-20,96,6.73
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-21,125,8.25
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-22,238,19.35
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-23,250,20.06
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-24,223,18.86
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-25,138,14.91
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-26,194,13.49
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-27,50,5.91
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-28,52,5.7
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-29,203,17.09
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-30,235,17.18
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-01-31,225,19.31
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-01,106,7.57
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-02,79,5.16
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-03,293,26.66
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-04,198,19.07
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-05,46,4.41
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-06,247,27.44
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-07,224,24.99
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-08,275,28.67
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-09,136,14.21
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-10,148,10.39
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-11,67,7.64
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-12,244,17.35
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-13,227,24.84
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-14,228,26.37
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-15,223,22.84
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-16,142,16.81
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-17,218,18.62
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-18,267,20.75
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-19,50,3.59
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-20,45,4.37
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-21,169,17.51
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-22,223,19.56
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-23,218,17.53
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-24,121,10.17
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-25,192,21.87
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-26,160,17.11
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-27,264,22.04
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-28,262,29.42
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-02-29,272,29.38
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-01,195,20.66
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-02,166,14.23
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-03,103,11.7
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-04,95,10.57
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-05,165,14.92
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-06,256,20.33
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-07,104,6.92
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-08,92,9.12
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-09,125,10.1
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-10,110,8.03
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-11,297,22.66
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-12,254,24.29
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-13,138,13.64
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-14,126,9.63
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-15,289,26.26
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-16,211,20.2
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-17,68,7.93
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-18,207,22.12
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-19,149,12.72
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-20,138,9.83
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-21,78,5.81
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-22,172,18.91
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-23,258,18.61
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-24,127,8.77
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-25,57,6.56
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-26,235,27.18
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-27,248,27.01
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-28,136,13.61
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-29,213,23.44
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-30,279,25.21
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-03-31,106,8.93
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-01,215,18.54
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-02,157,11.95
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-03,75,5.36
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-04,78,7.13
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-05,125,9.36
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-06,41,2.92
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-07,154,14.18
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-08,44,3.49
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-09,45,4.96
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-10,288,33.36
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-11,253,19.62
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-12,236,22.43
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-13,151,13.61
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-14,121,9.54
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-15,97,8.34
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-16,203,17.1
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-17,235,20.74
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-18,118,10.26
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-19,224,20.46
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-20,291,24.74
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-21,148,16.2
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-22,245,26.2
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-23,41,3.95
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-24,224,18.69
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-25,176,19.76
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-26,172,15.39
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-27,151,13.22
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-28,107,11.2
07 AAA 091,Volkswagen,Fluence,4,7.9,2024-04-29,98,11.28
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-01,162,40.45
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-02,287,74.93
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-03,241,48.8
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-04,186,54.13
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-05,49,16.25
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-06,146,51.95
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-07,109,30.36
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-08,282,101.35
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-09,186,42.92
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-10,226,80.78
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-11,157,51.51
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-12,258,69.38
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-13,273,68.27
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-14,248,78.76
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-15,239,83.79
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-16,267,72.14
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-17,112,22.98
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-18,44,9.21
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-19,231,78.83
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-20,47,14.4
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-21,299,90.1
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-22,239,70.0
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-23,288,69.81
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-24,133,45.76
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-25,215,60.21
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-26,110,31.63
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-27,69,23.82
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-28,78,27.97
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-29,268,98.7
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-30,285,96.58
07 AAA 092,Fiat,Caddy,3,24.7,2024-01-31,286,98.41
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-01,184,47.06
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-02,65,21.43
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-03,80,21.47
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-04,262,54.46
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-05,62,18.4
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-06,247,69.68
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-07,154,48.54
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-08,82,24.67
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-09,147,42.71
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-10,129,40.01
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-11,118,30.06
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-12,179,54.17
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-13,259,82.26
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-14,185,64.43
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-15,139,47.59
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-16,282,100.62
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-17,293,92.16
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-18,188,42.12
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-19,49,17.08
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-20,144,46.93
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-21,174,57.09
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-22,185,57.09
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-23,148,29.59
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-24,273,82.67
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-25,88,30.79
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-26,170,59.86
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-27,146,37.08
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-28,208,58.65
07 AAA 092,Fiat,Caddy,3,24.7,2024-02-29,151,52.28
07 AAA 092,Fiat,Caddy,3,24.7,2024-03-01,281,64.35
07 AAA 092,Fiat,Caddy,3,24.7,2024-03-02,197,69.35
07 AAA 092,Fiat,Caddy,3,24.7,2024-03-03,154,52.97
07 AAA 092,Fiat,Caddy,3,24.7,2024-03-04,215,59.41
07 AAA 092,Fiat,Caddy,3,24.7,2024-03-05,270,68.96
07 AAA 092,Fiat,Caddy,3,24.7,2024-03-06,267,91.65
07 AAA 092,Fiat,Caddy,3,24.7,2024-03-07,172,59.69
07 AAA 092,Fiat,Caddy,3,24.7,2024-03-08,111,30.44
07 AAA 092,Fiat,Caddy,3,24.7,2024-03-09,48,15.36
07 AAA 092,Fiat,Caddy,3,24.7,2024-03-10,157,53.19
07 AAA 092,Fiat,Caddy,3,24.7,2024-03-11,68,16.73
07 AAA 092,Fiat,Caddy,3,24.7,2024-03-12,212,51.87
07 AAA 092,Fiat,Caddy,3,24.7,2024-03-13,280,62.95
07 AAA 092,Fiat,Caddy,3,24.7,2024-03-14,184,39.61
07 AAA 092,Fiat,Caddy,3,24.7,2024-03-15,143,38.12
07 AAA 092,Fiat,Caddy,3,24.7,2024-03-16,225,69.82
